plot,site,ft,asn,lat,long,datum,ba,st.ha,ts,bearing,aspect,slope,canopy.cover,cwd.no,cwd.con,vcwd,vcwd.con,avg.dc,tot.snags,avg.snag.ht,avg.snag.dbh,soil.ph,datetime,date,aco,airt,rh,soilt,time,pca,pcn,em.aco,osn,other.sp,tr,species,diam,dc,c,stem.master,stem.asn,dbh,alive,sh,pc.no,p,svl,tl,wt,sex
PHMD,PH,MD,2,N 42°32.346',W 72°10.951',NAD83,18.4,1641,0,138,SE,9,89,9,6,9,4.2,3.1,8,8,8,3.748,2005-09-21T18:30:00Z,2005-09-21,253,17.6,90,18.8,18:30:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,2,N 42°32.346',W 72°10.951',NAD83,18.4,1641,0,138,SE,9,89,9,6,9,4.2,3.1,8,8,8,3.748,2005-09-21T18:30:00Z,2005-09-21,254,17.6,90,18.8,18:30:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,2,N 42°32.346',W 72°10.951',NAD83,18.4,1641,0,138,SE,9,89,9,6,9,4.2,3.1,8,8,8,3.748,2005-09-30T16:32:00Z,2005-09-30,253,13.6,74,13.2,16:32:00,1,150,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,R,42,87,132,F
PHMD,PH,MD,2,N 42°32.346',W 72°10.951',NAD83,18.4,1641,0,138,SE,9,89,9,6,9,4.2,3.1,8,8,8,3.748,2005-09-30T16:32:00Z,2005-09-30,254,13.6,74,13.2,16:32:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,2,N 42°32.346',W 72°10.951',NAD83,18.4,1641,0,138,SE,9,89,9,6,9,4.2,3.1,8,8,8,3.748,2005-10-19T14:38:00Z,2005-10-19,253,17.6,56,11.8,14:38:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,2,N 42°32.346',W 72°10.951',NAD83,18.4,1641,0,138,SE,9,89,9,6,9,4.2,3.1,8,8,8,3.748,2005-10-19T14:38:00Z,2005-10-19,254,17.6,56,11.8,14:38:00,1,200,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200,R,36,68,76,F
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-06-13T17:00:00Z,2005-06-13,255,28.9,80,NA,17:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-06-13T17:00:00Z,2005-06-13,256,28.9,80,NA,17:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-07-01T15:44:00Z,2005-07-01,255,26.2,80,NA,15:44:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-07-01T15:44:00Z,2005-07-01,256,26.2,80,NA,15:44:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-07-25T12:00:00Z,2005-07-25,255,24.4,76,19.2,12:00:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-07-25T12:00:00Z,2005-07-25,256,24.4,76,19.2,12:00:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-08-08T19:00:00Z,2005-08-08,255,24.4,87,21.5,19:00:00,0,NA,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-08-08T19:00:00Z,2005-08-08,256,24.4,87,21.5,19:00:00,0,NA,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-08-30T13:20:00Z,2005-08-30,255,22.7,70,20,13:20:00,1,64,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,R,37,82,83,M
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-08-30T13:20:00Z,2005-08-30,256,22.7,70,20,13:20:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-09-21T18:30:00Z,2005-09-21,255,17.6,90,18.8,18:30:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-09-21T18:30:00Z,2005-09-21,256,17.6,90,18.8,18:30:00,1,130,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,R,39,75,87,M
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-09-30T16:32:00Z,2005-09-30,255,13.6,74,13.2,16:32:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-09-30T16:32:00Z,2005-09-30,256,13.6,74,13.2,16:32:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-10-19T14:38:00Z,2005-10-19,255,17.6,56,11.8,14:38:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,3,N 42°32.342',W 72°10.973',NAD83,18.7,1641,0,188,S,10,89,5,3,4.3,1.6,3.2,7,5,6,3.821,2005-10-19T14:38:00Z,2005-10-19,256,17.6,56,11.8,14:38:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-06-13T17:00:00Z,2005-06-13,257,28.9,80,NA,17:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-06-13T17:00:00Z,2005-06-13,258,28.9,80,NA,17:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-07-01T15:44:00Z,2005-07-01,257,26.2,80,NA,15:44:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-07-01T15:44:00Z,2005-07-01,258,26.2,80,NA,15:44:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-07-25T12:00:00Z,2005-07-25,257,24.4,76,19.2,12:00:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-07-25T12:00:00Z,2005-07-25,258,24.4,76,19.2,12:00:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-08-08T19:00:00Z,2005-08-08,257,24.4,87,21.5,19:00:00,0,NA,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-08-08T19:00:00Z,2005-08-08,258,24.4,87,21.5,19:00:00,0,NA,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-08-30T13:20:00Z,2005-08-30,257,22.7,70,20,13:20:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-08-30T13:20:00Z,2005-08-30,258,22.7,70,20,13:20:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-09-21T18:30:00Z,2005-09-21,257,17.6,90,18.8,18:30:00,1,131,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131,R,41,81,125,M
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-09-21T18:30:00Z,2005-09-21,258,17.6,90,18.8,18:30:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-09-30T16:32:00Z,2005-09-30,257,13.6,74,13.2,16:32:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-09-30T16:32:00Z,2005-09-30,258,13.6,74,13.2,16:32:00,1,151,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151,R,42,90,135,F
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-10-19T14:38:00Z,2005-10-19,257,17.6,56,11.8,14:38:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,4,N 42°32.350',W 72°10.980',NAD83,16.1,1188,0,208,SW,2,94,9,8,8.8,8.4,3.2,5,4,7,3.611,2005-10-19T14:38:00Z,2005-10-19,258,17.6,56,11.8,14:38:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-06-13T17:00:00Z,2005-06-13,259,28.9,80,NA,17:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-06-13T17:00:00Z,2005-06-13,260,28.9,80,NA,17:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-07-01T15:44:00Z,2005-07-01,259,26.2,80,NA,15:44:00,0,NA,253,3,AMMA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-07-01T15:44:00Z,2005-07-01,260,26.2,80,NA,15:44:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-07-25T12:00:00Z,2005-07-25,259,24.4,76,19.2,12:00:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-07-25T12:00:00Z,2005-07-25,260,24.4,76,19.2,12:00:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-08-08T19:00:00Z,2005-08-08,259,24.4,87,21.5,19:00:00,0,NA,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-08-08T19:00:00Z,2005-08-08,260,24.4,87,21.5,19:00:00,0,NA,258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-08-30T13:20:00Z,2005-08-30,259,22.7,70,20,13:20:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-08-30T13:20:00Z,2005-08-30,260,22.7,70,20,13:20:00,0,NA,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-09-21T18:30:00Z,2005-09-21,259,17.6,90,18.8,18:30:00,0,NA,253,40,NOVI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-09-21T18:30:00Z,2005-09-21,260,17.6,90,18.8,18:30:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-09-30T16:32:00Z,2005-09-30,259,13.6,74,13.2,16:32:00,1,152,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152,R,42,89,123,F
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-09-30T16:32:00Z,2005-09-30,260,13.6,74,13.2,16:32:00,1,153,251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,R,41,78,91,F
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-10-19T14:38:00Z,2005-10-19,259,17.6,56,11.8,14:38:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PHMD,PH,MD,5,N 42°32.343',W 72°10.968',NAD83,20.3,1415,0,150,SE,8,89,5,5,5.1,5.1,3.8,3,5,6,3.489,2005-10-19T14:38:00Z,2005-10-19,260,17.6,56,11.8,14:38:00,0,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-06-13T18:00:00Z,2005-06-13,261,25.5,91,NA,18:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-06-13T18:00:00Z,2005-06-13,262,25.5,91,NA,18:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-07-01T17:20:00Z,2005-07-01,261,26.3,86,19,17:20:00,0,NA,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-07-01T17:20:00Z,2005-07-01,262,26.3,86,19,17:20:00,0,NA,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-07-25T13:15:00Z,2005-07-25,261,24,76,17.9,13:15:00,0,NA,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-07-25T13:15:00Z,2005-07-25,262,24,76,17.9,13:15:00,0,NA,266,8,NOVI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-08-08T17:45:00Z,2005-08-08,261,24.8,89,20.6,17:45:00,0,NA,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-08-08T17:45:00Z,2005-08-08,262,24.8,89,20.6,17:45:00,0,NA,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-09-01T12:40:00Z,2005-09-01,261,21.9,83,18.7,12:40:00,0,NA,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-09-01T12:40:00Z,2005-09-01,262,21.9,83,18.7,12:40:00,0,NA,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-09-21T16:54:00Z,2005-09-21,261,20.2,84,17.9,16:54:00,1,126,264,38,NOVI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,R,40,79,104,F
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-09-21T16:54:00Z,2005-09-21,262,20.2,84,17.9,16:54:00,0,NA,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-10-03T13:37:00Z,2005-10-03,261,19.6,80,13.9,13:37:00,0,NA,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-10-03T13:37:00Z,2005-10-03,262,19.6,80,13.9,13:37:00,0,NA,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-10-21T16:37:00Z,2005-10-21,261,10.3,80,9.7,16:37:00,1,222,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,222,R,42,87,123,F
TS2TS,TS2,TS,1,N 42°30.428',W 72°12.891',NAD83,42.2,1302,0.75,140,SE,6,90,7,5,6.2,4.8,3.4,2,5,9,3.453,2005-10-21T16:37:00Z,2005-10-21,262,10.3,80,9.7,16:37:00,0,NA,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,2,N 42°30.412',W 72°12.870',NAD83,27.6,566,0.52,145,SE,6,94,5,5,6.1,6.1,3.6,3,6,11,3.576,2005-06-13T18:00:00Z,2005-06-13,263,25.5,91,NA,18:00:00,0,NA,NA,1,NOVI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,2,N 42°30.412',W 72°12.870',NAD83,27.6,566,0.52,145,SE,6,94,5,5,6.1,6.1,3.6,3,6,11,3.576,2005-06-13T18:00:00Z,2005-06-13,264,25.5,91,NA,18:00:00,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,2,N 42°30.412',W 72°12.870',NAD83,27.6,566,0.52,145,SE,6,94,5,5,6.1,6.1,3.6,3,6,11,3.576,2005-07-01T17:20:00Z,2005-07-01,263,26.3,86,19,17:20:00,0,NA,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,2,N 42°30.412',W 72°12.870',NAD83,27.6,566,0.52,145,SE,6,94,5,5,6.1,6.1,3.6,3,6,11,3.576,2005-07-01T17:20:00Z,2005-07-01,264,26.3,86,19,17:20:00,0,NA,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,2,N 42°30.412',W 72°12.870',NAD83,27.6,566,0.52,145,SE,6,94,5,5,6.1,6.1,3.6,3,6,11,3.576,2005-07-25T13:15:00Z,2005-07-25,263,24,76,17.9,13:15:00,0,NA,266,10,NOVI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,2,N 42°30.412',W 72°12.870',NAD83,27.6,566,0.52,145,SE,6,94,5,5,6.1,6.1,3.6,3,6,11,3.576,2005-07-25T13:15:00Z,2005-07-25,264,24,76,17.9,13:15:00,0,NA,266,11,NOVI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TS2TS,TS2,TS,2,N 42°30.412',W 72°12.870',NAD83,27.6,566,0.52,145,SE,6,94,5,5,6.1,6.1,3.6,3,6,11,3.576,2005-08-08T17:45:00Z,2005-08-08,263,24.8,89,20.6,17:45:00,0,NA,261,20;21,NOVI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
