ft,site,plot,asn,aco,lat_dd,long_dd
MD,TS1,TS1MD,5,240,42.4996,-72.2044
MD,TS1,TS1MD,5,239,42.4996,-72.2044
MD,TS1,TS1MD,5,240,42.4996,-72.2044
MD,TS1,TS1MD,5,239,42.4996,-72.2044
MD,TS1,TS1MD,5,240,42.4996,-72.2044
MD,TS1,TS1MD,5,239,42.4996,-72.2044
MD,TS1,TS1MD,5,240,42.4996,-72.2044
TS,PH,PHTS,1,241,42.5387,-72.1787
TS,PH,PHTS,1,242,42.5387,-72.1787
TS,PH,PHTS,1,241,42.5387,-72.1787
TS,PH,PHTS,1,242,42.5387,-72.1787
TS,PH,PHTS,1,241,42.5387,-72.1787
TS,PH,PHTS,1,242,42.5387,-72.1787
TS,PH,PHTS,1,241,42.5387,-72.1787
TS,PH,PHTS,1,242,42.5387,-72.1787
TS,PH,PHTS,1,241,42.5387,-72.1787
TS,PH,PHTS,1,242,42.5387,-72.1787
TS,PH,PHTS,1,241,42.5387,-72.1787
TS,PH,PHTS,1,242,42.5387,-72.1787
TS,PH,PHTS,1,241,42.5387,-72.1787
TS,PH,PHTS,1,242,42.5387,-72.1787
TS,PH,PHTS,1,241,42.5387,-72.1787
TS,PH,PHTS,1,242,42.5387,-72.1787
TS,PH,PHTS,2,243,42.5382,-72.1784
TS,PH,PHTS,2,244,42.5382,-72.1784
TS,PH,PHTS,2,243,42.5382,-72.1784
TS,PH,PHTS,2,244,42.5382,-72.1784
TS,PH,PHTS,2,243,42.5382,-72.1784
TS,PH,PHTS,2,244,42.5382,-72.1784
TS,PH,PHTS,2,243,42.5382,-72.1784
TS,PH,PHTS,2,244,42.5382,-72.1784
TS,PH,PHTS,2,243,42.5382,-72.1784
TS,PH,PHTS,2,244,42.5382,-72.1784
TS,PH,PHTS,2,243,42.5382,-72.1784
TS,PH,PHTS,2,244,42.5382,-72.1784
TS,PH,PHTS,2,243,42.5382,-72.1784
TS,PH,PHTS,2,244,42.5382,-72.1784
TS,PH,PHTS,2,243,42.5382,-72.1784
TS,PH,PHTS,2,244,42.5382,-72.1784
TS,PH,PHTS,3,245,42.5382,-72.1789
TS,PH,PHTS,3,246,42.5382,-72.1789
TS,PH,PHTS,3,245,42.5382,-72.1789
TS,PH,PHTS,3,246,42.5382,-72.1789
TS,PH,PHTS,3,245,42.5382,-72.1789
TS,PH,PHTS,3,246,42.5382,-72.1789
TS,PH,PHTS,3,245,42.5382,-72.1789
TS,PH,PHTS,3,246,42.5382,-72.1789
TS,PH,PHTS,3,245,42.5382,-72.1789
TS,PH,PHTS,3,246,42.5382,-72.1789
TS,PH,PHTS,3,245,42.5382,-72.1789
TS,PH,PHTS,3,246,42.5382,-72.1789
TS,PH,PHTS,3,245,42.5382,-72.1789
TS,PH,PHTS,3,246,42.5382,-72.1789
TS,PH,PHTS,3,245,42.5382,-72.1789
TS,PH,PHTS,3,246,42.5382,-72.1789
TS,PH,PHTS,4,247,42.5387,-72.1789
TS,PH,PHTS,4,248,42.5387,-72.1789
TS,PH,PHTS,4,247,42.5387,-72.1789
TS,PH,PHTS,4,248,42.5387,-72.1789
TS,PH,PHTS,4,247,42.5387,-72.1789
TS,PH,PHTS,4,248,42.5387,-72.1789
TS,PH,PHTS,4,247,42.5387,-72.1789
TS,PH,PHTS,4,248,42.5387,-72.1789
TS,PH,PHTS,4,247,42.5387,-72.1789
TS,PH,PHTS,4,248,42.5387,-72.1789
TS,PH,PHTS,4,247,42.5387,-72.1789
TS,PH,PHTS,4,248,42.5387,-72.1789
TS,PH,PHTS,4,247,42.5387,-72.1789
TS,PH,PHTS,4,248,42.5387,-72.1789
TS,PH,PHTS,4,247,42.5387,-72.1789
TS,PH,PHTS,4,248,42.5387,-72.1789
TS,PH,PHTS,5,249,42.5385,-72.1787
TS,PH,PHTS,5,250,42.5385,-72.1787
TS,PH,PHTS,5,249,42.5385,-72.1787
TS,PH,PHTS,5,250,42.5385,-72.1787
TS,PH,PHTS,5,249,42.5385,-72.1787
TS,PH,PHTS,5,250,42.5385,-72.1787
TS,PH,PHTS,5,249,42.5385,-72.1787
TS,PH,PHTS,5,250,42.5385,-72.1787
TS,PH,PHTS,5,249,42.5385,-72.1787
TS,PH,PHTS,5,250,42.5385,-72.1787
TS,PH,PHTS,5,249,42.5385,-72.1787
TS,PH,PHTS,5,250,42.5385,-72.1787
TS,PH,PHTS,5,249,42.5385,-72.1787
TS,PH,PHTS,5,250,42.5385,-72.1787
TS,PH,PHTS,5,249,42.5385,-72.1787
TS,PH,PHTS,5,250,42.5385,-72.1787
MD,PH,PHMD,1,251,42.5394,-72.1827
MD,PH,PHMD,1,252,42.5394,-72.1827
MD,PH,PHMD,1,251,42.5394,-72.1827
MD,PH,PHMD,1,252,42.5394,-72.1827
MD,PH,PHMD,1,251,42.5394,-72.1827
MD,PH,PHMD,1,252,42.5394,-72.1827
MD,PH,PHMD,1,251,42.5394,-72.1827
MD,PH,PHMD,1,252,42.5394,-72.1827
MD,PH,PHMD,1,251,42.5394,-72.1827
MD,PH,PHMD,1,252,42.5394,-72.1827
MD,PH,PHMD,1,251,42.5394,-72.1827
MD,PH,PHMD,1,252,42.5394,-72.1827
MD,PH,PHMD,1,251,42.5394,-72.1827
MD,PH,PHMD,1,252,42.5394,-72.1827
MD,PH,PHMD,1,251,42.5394,-72.1827
MD,PH,PHMD,1,252,42.5394,-72.1827
MD,PH,PHMD,2,253,42.5391,-72.1825
MD,PH,PHMD,2,254,42.5391,-72.1825
MD,PH,PHMD,2,253,42.5391,-72.1825
MD,PH,PHMD,2,254,42.5391,-72.1825
MD,PH,PHMD,2,253,42.5391,-72.1825
MD,PH,PHMD,2,254,42.5391,-72.1825
MD,PH,PHMD,2,253,42.5391,-72.1825
MD,PH,PHMD,2,254,42.5391,-72.1825
MD,PH,PHMD,2,253,42.5391,-72.1825
MD,PH,PHMD,2,254,42.5391,-72.1825
MD,PH,PHMD,2,253,42.5391,-72.1825
MD,PH,PHMD,2,254,42.5391,-72.1825
MD,PH,PHMD,2,253,42.5391,-72.1825
MD,PH,PHMD,2,254,42.5391,-72.1825
MD,PH,PHMD,2,253,42.5391,-72.1825
MD,PH,PHMD,2,254,42.5391,-72.1825
MD,PH,PHMD,3,255,42.539,-72.1829
MD,PH,PHMD,3,256,42.539,-72.1829
MD,PH,PHMD,3,255,42.539,-72.1829
MD,PH,PHMD,3,256,42.539,-72.1829
MD,PH,PHMD,3,255,42.539,-72.1829
MD,PH,PHMD,3,256,42.539,-72.1829
MD,PH,PHMD,3,255,42.539,-72.1829
MD,PH,PHMD,3,256,42.539,-72.1829
MD,PH,PHMD,3,255,42.539,-72.1829
MD,PH,PHMD,3,256,42.539,-72.1829
MD,PH,PHMD,3,255,42.539,-72.1829
MD,PH,PHMD,3,256,42.539,-72.1829
MD,PH,PHMD,3,255,42.539,-72.1829
MD,PH,PHMD,3,256,42.539,-72.1829
MD,PH,PHMD,3,255,42.539,-72.1829
MD,PH,PHMD,3,256,42.539,-72.1829
MD,PH,PHMD,4,257,42.5392,-72.183
MD,PH,PHMD,4,258,42.5392,-72.183
MD,PH,PHMD,4,257,42.5392,-72.183
MD,PH,PHMD,4,258,42.5392,-72.183
MD,PH,PHMD,4,257,42.5392,-72.183
MD,PH,PHMD,4,258,42.5392,-72.183
MD,PH,PHMD,4,257,42.5392,-72.183
MD,PH,PHMD,4,258,42.5392,-72.183
MD,PH,PHMD,4,257,42.5392,-72.183
MD,PH,PHMD,4,258,42.5392,-72.183
MD,PH,PHMD,4,257,42.5392,-72.183
MD,PH,PHMD,4,258,42.5392,-72.183
MD,PH,PHMD,4,257,42.5392,-72.183
MD,PH,PHMD,4,258,42.5392,-72.183
MD,PH,PHMD,4,257,42.5392,-72.183
MD,PH,PHMD,4,258,42.5392,-72.183
MD,PH,PHMD,5,259,42.5391,-72.1828
MD,PH,PHMD,5,260,42.5391,-72.1828
MD,PH,PHMD,5,259,42.5391,-72.1828
MD,PH,PHMD,5,260,42.5391,-72.1828
MD,PH,PHMD,5,259,42.5391,-72.1828
MD,PH,PHMD,5,260,42.5391,-72.1828
MD,PH,PHMD,5,259,42.5391,-72.1828
MD,PH,PHMD,5,260,42.5391,-72.1828
MD,PH,PHMD,5,259,42.5391,-72.1828
MD,PH,PHMD,5,260,42.5391,-72.1828
MD,PH,PHMD,5,259,42.5391,-72.1828
MD,PH,PHMD,5,260,42.5391,-72.1828
MD,PH,PHMD,5,259,42.5391,-72.1828
MD,PH,PHMD,5,260,42.5391,-72.1828
MD,PH,PHMD,5,259,42.5391,-72.1828
MD,PH,PHMD,5,260,42.5391,-72.1828
TS,TS2,TS2TS,1,261,42.5071,-72.2148
TS,TS2,TS2TS,1,262,42.5071,-72.2148
TS,TS2,TS2TS,1,261,42.5071,-72.2148
TS,TS2,TS2TS,1,262,42.5071,-72.2148
TS,TS2,TS2TS,1,261,42.5071,-72.2148
TS,TS2,TS2TS,1,262,42.5071,-72.2148
TS,TS2,TS2TS,1,261,42.5071,-72.2148
TS,TS2,TS2TS,1,262,42.5071,-72.2148
TS,TS2,TS2TS,1,261,42.5071,-72.2148
TS,TS2,TS2TS,1,262,42.5071,-72.2148
TS,TS2,TS2TS,1,261,42.5071,-72.2148
TS,TS2,TS2TS,1,262,42.5071,-72.2148
TS,TS2,TS2TS,1,261,42.5071,-72.2148
TS,TS2,TS2TS,1,262,42.5071,-72.2148
TS,TS2,TS2TS,1,261,42.5071,-72.2148
TS,TS2,TS2TS,1,262,42.5071,-72.2148
TS,TS2,TS2TS,2,263,42.5069,-72.2145
TS,TS2,TS2TS,2,264,42.5069,-72.2145
TS,TS2,TS2TS,2,263,42.5069,-72.2145
TS,TS2,TS2TS,2,264,42.5069,-72.2145
TS,TS2,TS2TS,2,263,42.5069,-72.2145
TS,TS2,TS2TS,2,264,42.5069,-72.2145
TS,TS2,TS2TS,2,263,42.5069,-72.2145
TS,TS2,TS2TS,2,264,42.5069,-72.2145
TS,TS2,TS2TS,2,263,42.5069,-72.2145
TS,TS2,TS2TS,2,264,42.5069,-72.2145
TS,TS2,TS2TS,2,263,42.5069,-72.2145
TS,TS2,TS2TS,2,263,42.5069,-72.2145
TS,TS2,TS2TS,2,264,42.5069,-72.2145
TS,TS2,TS2TS,2,263,42.5069,-72.2145
TS,TS2,TS2TS,2,264,42.5069,-72.2145
TS,TS2,TS2TS,2,263,42.5069,-72.2145
TS,TS2,TS2TS,2,264,42.5069,-72.2145
TS,TS2,TS2TS,3,265,42.5068,-72.2146
TS,TS2,TS2TS,3,266,42.5068,-72.2146
TS,TS2,TS2TS,3,265,42.5068,-72.2146
TS,TS2,TS2TS,3,266,42.5068,-72.2146
TS,TS2,TS2TS,3,265,42.5068,-72.2146
TS,TS2,TS2TS,3,266,42.5068,-72.2146
TS,TS2,TS2TS,3,265,42.5068,-72.2146
TS,TS2,TS2TS,3,266,42.5068,-72.2146
TS,TS2,TS2TS,3,265,42.5068,-72.2146
TS,TS2,TS2TS,3,266,42.5068,-72.2146
TS,TS2,TS2TS,3,265,42.5068,-72.2146
TS,TS2,TS2TS,3,266,42.5068,-72.2146
TS,TS2,TS2TS,3,265,42.5068,-72.2146
TS,TS2,TS2TS,3,266,42.5068,-72.2146
TS,TS2,TS2TS,3,265,42.5068,-72.2146
TS,TS2,TS2TS,3,266,42.5068,-72.2146
TS,TS2,TS2TS,4,267,42.5068,-72.2152
TS,TS2,TS2TS,4,268,42.5068,-72.2152
TS,TS2,TS2TS,4,267,42.5068,-72.2152
TS,TS2,TS2TS,4,268,42.5068,-72.2152
TS,TS2,TS2TS,4,267,42.5068,-72.2152
TS,TS2,TS2TS,4,268,42.5068,-72.2152
TS,TS2,TS2TS,4,267,42.5068,-72.2152
TS,TS2,TS2TS,4,268,42.5068,-72.2152
TS,TS2,TS2TS,4,267,42.5068,-72.2152
TS,TS2,TS2TS,4,268,42.5068,-72.2152
TS,TS2,TS2TS,4,267,42.5068,-72.2152
TS,TS2,TS2TS,4,268,42.5068,-72.2152
TS,TS2,TS2TS,4,267,42.5068,-72.2152
TS,TS2,TS2TS,4,268,42.5068,-72.2152
TS,TS2,TS2TS,4,267,42.5068,-72.2152
TS,TS2,TS2TS,4,268,42.5068,-72.2152
TS,TS2,TS2TS,5,269,42.507,-72.2148
TS,TS2,TS2TS,5,270,42.507,-72.2148
TS,TS2,TS2TS,5,269,42.507,-72.2148
TS,TS2,TS2TS,5,270,42.507,-72.2148
TS,TS2,TS2TS,5,269,42.507,-72.2148
TS,TS2,TS2TS,5,270,42.507,-72.2148
TS,TS2,TS2TS,5,269,42.507,-72.2148
TS,TS2,TS2TS,5,270,42.507,-72.2148
TS,TS2,TS2TS,5,269,42.507,-72.2148
TS,TS2,TS2TS,5,270,42.507,-72.2148
TS,TS2,TS2TS,5,269,42.507,-72.2148
TS,TS2,TS2TS,5,270,42.507,-72.2148
TS,TS2,TS2TS,5,269,42.507,-72.2148
TS,TS2,TS2TS,5,270,42.507,-72.2148
TS,TS2,TS2TS,5,269,42.507,-72.2148
TS,TS2,TS2TS,5,270,42.507,-72.2148
MD,TS2,TS2MD,1,271,42.5118,-72.2166
MD,TS2,TS2MD,1,272,42.5118,-72.2166
MD,TS2,TS2MD,1,271,42.5118,-72.2166
MD,TS2,TS2MD,1,272,42.5118,-72.2166
MD,TS2,TS2MD,1,271,42.5118,-72.2166
MD,TS2,TS2MD,1,272,42.5118,-72.2166
MD,TS2,TS2MD,1,271,42.5118,-72.2166
MD,TS2,TS2MD,1,272,42.5118,-72.2166
MD,TS2,TS2MD,1,271,42.5118,-72.2166
MD,TS2,TS2MD,1,272,42.5118,-72.2166
MD,TS2,TS2MD,1,271,42.5118,-72.2166
MD,TS2,TS2MD,1,272,42.5118,-72.2166
MD,TS2,TS2MD,1,271,42.5118,-72.2166
MD,TS2,TS2MD,1,272,42.5118,-72.2166
MD,TS2,TS2MD,1,271,42.5118,-72.2166
MD,TS2,TS2MD,1,272,42.5118,-72.2166
MD,TS2,TS2MD,1,272,42.5118,-72.2166
MD,TS2,TS2MD,2,273,42.5118,-72.2163
MD,TS2,TS2MD,2,274,42.5118,-72.2163
MD,TS2,TS2MD,2,273,42.5118,-72.2163
MD,TS2,TS2MD,2,274,42.5118,-72.2163
MD,TS2,TS2MD,2,273,42.5118,-72.2163
MD,TS2,TS2MD,2,274,42.5118,-72.2163
MD,TS2,TS2MD,2,273,42.5118,-72.2163
MD,TS2,TS2MD,2,274,42.5118,-72.2163
MD,TS2,TS2MD,2,273,42.5118,-72.2163
MD,TS2,TS2MD,2,274,42.5118,-72.2163
MD,TS2,TS2MD,2,273,42.5118,-72.2163
MD,TS2,TS2MD,2,274,42.5118,-72.2163
MD,TS2,TS2MD,2,273,42.5118,-72.2163
MD,TS2,TS2MD,2,274,42.5118,-72.2163
MD,TS2,TS2MD,2,273,42.5118,-72.2163
MD,TS2,TS2MD,2,274,42.5118,-72.2163
MD,TS2,TS2MD,3,275,42.5113,-72.2164
MD,TS2,TS2MD,3,276,42.5113,-72.2164
MD,TS2,TS2MD,3,275,42.5113,-72.2164
MD,TS2,TS2MD,3,276,42.5113,-72.2164
MD,TS2,TS2MD,3,275,42.5113,-72.2164
MD,TS2,TS2MD,3,276,42.5113,-72.2164
MD,TS2,TS2MD,3,275,42.5113,-72.2164
MD,TS2,TS2MD,3,276,42.5113,-72.2164
MD,TS2,TS2MD,3,275,42.5113,-72.2164
MD,TS2,TS2MD,3,276,42.5113,-72.2164
MD,TS2,TS2MD,3,275,42.5113,-72.2164
MD,TS2,TS2MD,3,276,42.5113,-72.2164
MD,TS2,TS2MD,3,275,42.5113,-72.2164
MD,TS2,TS2MD,3,276,42.5113,-72.2164
MD,TS2,TS2MD,3,275,42.5113,-72.2164
MD,TS2,TS2MD,3,276,42.5113,-72.2164
MD,TS2,TS2MD,4,277,42.5117,-72.2167
MD,TS2,TS2MD,4,278,42.5117,-72.2167
MD,TS2,TS2MD,4,277,42.5117,-72.2167
MD,TS2,TS2MD,4,278,42.5117,-72.2167
MD,TS2,TS2MD,4,277,42.5117,-72.2167
MD,TS2,TS2MD,4,278,42.5117,-72.2167
MD,TS2,TS2MD,4,277,42.5117,-72.2167
MD,TS2,TS2MD,4,278,42.5117,-72.2167
MD,TS2,TS2MD,4,277,42.5117,-72.2167
MD,TS2,TS2MD,4,278,42.5117,-72.2167
MD,TS2,TS2MD,4,277,42.5117,-72.2167
MD,TS2,TS2MD,4,278,42.5117,-72.2167
MD,TS2,TS2MD,4,277,42.5117,-72.2167
MD,TS2,TS2MD,4,278,42.5117,-72.2167
MD,TS2,TS2MD,4,277,42.5117,-72.2167
MD,TS2,TS2MD,4,278,42.5117,-72.2167
MD,TS2,TS2MD,5,279,42.5117,-72.2167
MD,TS2,TS2MD,5,280,42.5117,-72.2167
MD,TS2,TS2MD,5,279,42.5117,-72.2167
MD,TS2,TS2MD,5,280,42.5117,-72.2167
MD,TS2,TS2MD,5,279,42.5117,-72.2167
MD,TS2,TS2MD,5,280,42.5117,-72.2167
MD,TS2,TS2MD,5,279,42.5117,-72.2167
MD,TS2,TS2MD,5,280,42.5117,-72.2167
MD,TS2,TS2MD,5,279,42.5117,-72.2167
MD,TS2,TS2MD,5,280,42.5117,-72.2167
MD,TS2,TS2MD,5,279,42.5117,-72.2167
MD,TS2,TS2MD,5,280,42.5117,-72.2167
MD,TS2,TS2MD,5,279,42.5117,-72.2167
MD,TS2,TS2MD,5,280,42.5117,-72.2167
MD,TS2,TS2MD,5,279,42.5117,-72.2167
MD,TS2,TS2MD,5,280,42.5117,-72.2167
TS,SC2,SC2TS,1,281,42.4541,-72.1689
TS,SC2,SC2TS,1,282,42.4541,-72.1689
TS,SC2,SC2TS,1,281,42.4541,-72.1689
TS,SC2,SC2TS,1,282,42.4541,-72.1689
TS,SC2,SC2TS,1,281,42.4541,-72.1689
TS,SC2,SC2TS,1,282,42.4541,-72.1689
TS,SC2,SC2TS,1,281,42.4541,-72.1689
TS,SC2,SC2TS,1,282,42.4541,-72.1689
TS,SC2,SC2TS,1,281,42.4541,-72.1689
TS,SC2,SC2TS,1,282,42.4541,-72.1689
TS,SC2,SC2TS,1,281,42.4541,-72.1689
TS,SC2,SC2TS,1,282,42.4541,-72.1689
TS,SC2,SC2TS,1,281,42.4541,-72.1689
TS,SC2,SC2TS,1,282,42.4541,-72.1689
TS,SC2,SC2TS,1,281,42.4541,-72.1689
TS,SC2,SC2TS,1,282,42.4541,-72.1689
TS,SC2,SC2TS,2,283,42.4536,-72.1686
TS,SC2,SC2TS,2,284,42.4536,-72.1686
TS,SC2,SC2TS,2,283,42.4536,-72.1686
TS,SC2,SC2TS,2,284,42.4536,-72.1686
TS,SC2,SC2TS,2,283,42.4536,-72.1686
TS,SC2,SC2TS,2,284,42.4536,-72.1686
TS,SC2,SC2TS,2,283,42.4536,-72.1686
TS,SC2,SC2TS,2,284,42.4536,-72.1686
TS,SC2,SC2TS,2,283,42.4536,-72.1686
TS,SC2,SC2TS,2,284,42.4536,-72.1686
TS,SC2,SC2TS,2,283,42.4536,-72.1686
TS,SC2,SC2TS,2,284,42.4536,-72.1686
TS,SC2,SC2TS,2,283,42.4536,-72.1686
TS,SC2,SC2TS,2,284,42.4536,-72.1686
TS,SC2,SC2TS,2,283,42.4536,-72.1686
TS,SC2,SC2TS,2,284,42.4536,-72.1686
TS,SC2,SC2TS,3,285,42.4536,-72.1689
TS,SC2,SC2TS,3,286,42.4536,-72.1689
TS,SC2,SC2TS,3,285,42.4536,-72.1689
TS,SC2,SC2TS,3,286,42.4536,-72.1689
TS,SC2,SC2TS,3,285,42.4536,-72.1689
TS,SC2,SC2TS,3,286,42.4536,-72.1689
TS,SC2,SC2TS,3,285,42.4536,-72.1689
TS,SC2,SC2TS,3,286,42.4536,-72.1689
TS,SC2,SC2TS,3,285,42.4536,-72.1689
TS,SC2,SC2TS,3,286,42.4536,-72.1689
TS,SC2,SC2TS,3,285,42.4536,-72.1689
TS,SC2,SC2TS,3,286,42.4536,-72.1689
TS,SC2,SC2TS,3,285,42.4536,-72.1689
TS,SC2,SC2TS,3,286,42.4536,-72.1689
TS,SC2,SC2TS,3,285,42.4536,-72.1689
TS,SC2,SC2TS,3,286,42.4536,-72.1689
TS,SC2,SC2TS,3,286,42.4536,-72.1689
TS,SC2,SC2TS,4,287,42.4539,-72.1691
TS,SC2,SC2TS,4,288,42.4539,-72.1691
TS,SC2,SC2TS,4,287,42.4539,-72.1691
TS,SC2,SC2TS,4,288,42.4539,-72.1691
TS,SC2,SC2TS,4,287,42.4539,-72.1691
TS,SC2,SC2TS,4,288,42.4539,-72.1691
TS,SC2,SC2TS,4,287,42.4539,-72.1691
TS,SC2,SC2TS,4,288,42.4539,-72.1691
TS,SC2,SC2TS,4,287,42.4539,-72.1691
TS,SC2,SC2TS,4,288,42.4539,-72.1691
TS,SC2,SC2TS,4,287,42.4539,-72.1691
TS,SC2,SC2TS,4,288,42.4539,-72.1691
TS,SC2,SC2TS,4,287,42.4539,-72.1691
TS,SC2,SC2TS,4,288,42.4539,-72.1691
TS,SC2,SC2TS,4,287,42.4539,-72.1691
TS,SC2,SC2TS,4,288,42.4539,-72.1691
TS,SC2,SC2TS,5,289,42.4537,-72.1692
TS,SC2,SC2TS,5,290,42.4537,-72.1692
TS,SC2,SC2TS,5,289,42.4537,-72.1692
TS,SC2,SC2TS,5,290,42.4537,-72.1692
TS,SC2,SC2TS,5,289,42.4537,-72.1692
TS,SC2,SC2TS,5,290,42.4537,-72.1692
TS,SC2,SC2TS,5,289,42.4537,-72.1692
TS,SC2,SC2TS,5,290,42.4537,-72.1692
TS,SC2,SC2TS,5,289,42.4537,-72.1692
TS,SC2,SC2TS,5,290,42.4537,-72.1692
TS,SC2,SC2TS,5,289,42.4537,-72.1692
TS,SC2,SC2TS,5,290,42.4537,-72.1692
TS,SC2,SC2TS,5,289,42.4537,-72.1692
TS,SC2,SC2TS,5,290,42.4537,-72.1692
TS,SC2,SC2TS,5,289,42.4537,-72.1692
TS,SC2,SC2TS,5,290,42.4537,-72.1692
MD,SC2,SC2MD,1,291,42.452,-72.1683
MD,SC2,SC2MD,1,292,42.452,-72.1683
MD,SC2,SC2MD,1,291,42.452,-72.1683
MD,SC2,SC2MD,1,292,42.452,-72.1683
MD,SC2,SC2MD,1,291,42.452,-72.1683
MD,SC2,SC2MD,1,292,42.452,-72.1683
MD,SC2,SC2MD,1,291,42.452,-72.1683
MD,SC2,SC2MD,1,292,42.452,-72.1683
MD,SC2,SC2MD,1,291,42.452,-72.1683
MD,SC2,SC2MD,1,292,42.452,-72.1683
MD,SC2,SC2MD,1,291,42.452,-72.1683
MD,SC2,SC2MD,1,292,42.452,-72.1683
MD,SC2,SC2MD,1,291,42.452,-72.1683
MD,SC2,SC2MD,1,292,42.452,-72.1683
MD,SC2,SC2MD,1,291,42.452,-72.1683
MD,SC2,SC2MD,1,292,42.452,-72.1683
MD,SC2,SC2MD,2,293,42.4523,-72.1682
MD,SC2,SC2MD,2,294,42.4523,-72.1682
MD,SC2,SC2MD,2,293,42.4523,-72.1682
MD,SC2,SC2MD,2,294,42.4523,-72.1682
MD,SC2,SC2MD,2,293,42.4523,-72.1682
MD,SC2,SC2MD,2,294,42.4523,-72.1682
MD,SC2,SC2MD,2,293,42.4523,-72.1682
MD,SC2,SC2MD,2,294,42.4523,-72.1682
MD,SC2,SC2MD,2,293,42.4523,-72.1682
MD,SC2,SC2MD,2,294,42.4523,-72.1682
MD,SC2,SC2MD,2,293,42.4523,-72.1682
MD,SC2,SC2MD,2,294,42.4523,-72.1682
MD,SC2,SC2MD,2,293,42.4523,-72.1682
MD,SC2,SC2MD,2,294,42.4523,-72.1682
MD,SC2,SC2MD,2,293,42.4523,-72.1682
MD,SC2,SC2MD,2,294,42.4523,-72.1682
MD,SC2,SC2MD,3,295,42.4519,-72.1679
MD,SC2,SC2MD,3,296,42.4519,-72.1679
MD,SC2,SC2MD,3,295,42.4519,-72.1679
MD,SC2,SC2MD,3,296,42.4519,-72.1679
MD,SC2,SC2MD,3,295,42.4519,-72.1679
MD,SC2,SC2MD,3,296,42.4519,-72.1679
MD,SC2,SC2MD,3,295,42.4519,-72.1679
MD,SC2,SC2MD,3,296,42.4519,-72.1679
MD,SC2,SC2MD,3,295,42.4519,-72.1679
MD,SC2,SC2MD,3,296,42.4519,-72.1679
MD,SC2,SC2MD,3,295,42.4519,-72.1679
MD,SC2,SC2MD,3,296,42.4519,-72.1679
MD,SC2,SC2MD,3,295,42.4519,-72.1679
MD,SC2,SC2MD,3,296,42.4519,-72.1679
MD,SC2,SC2MD,3,295,42.4519,-72.1679
MD,SC2,SC2MD,3,296,42.4519,-72.1679
MD,SC2,SC2MD,4,297,42.4519,-72.1682
MD,SC2,SC2MD,4,298,42.4519,-72.1682
MD,SC2,SC2MD,4,297,42.4519,-72.1682
MD,SC2,SC2MD,4,298,42.4519,-72.1682
MD,SC2,SC2MD,4,297,42.4519,-72.1682
MD,SC2,SC2MD,4,298,42.4519,-72.1682
MD,SC2,SC2MD,4,297,42.4519,-72.1682
MD,SC2,SC2MD,4,298,42.4519,-72.1682
MD,SC2,SC2MD,4,297,42.4519,-72.1682
MD,SC2,SC2MD,4,298,42.4519,-72.1682
MD,SC2,SC2MD,4,297,42.4519,-72.1682
MD,SC2,SC2MD,4,298,42.4519,-72.1682
MD,SC2,SC2MD,4,297,42.4519,-72.1682
MD,SC2,SC2MD,4,298,42.4519,-72.1682
MD,SC2,SC2MD,4,297,42.4519,-72.1682
MD,SC2,SC2MD,4,298,42.4519,-72.1682
MD,SC2,SC2MD,5,299,42.452,-72.1681
MD,SC2,SC2MD,5,300,42.452,-72.1681
MD,SC2,SC2MD,5,299,42.452,-72.1681
MD,SC2,SC2MD,5,300,42.452,-72.1681
MD,SC2,SC2MD,5,299,42.452,-72.1681
MD,SC2,SC2MD,5,300,42.452,-72.1681
MD,SC2,SC2MD,5,299,42.452,-72.1681
MD,SC2,SC2MD,5,300,42.452,-72.1681
MD,SC2,SC2MD,5,299,42.452,-72.1681
MD,SC2,SC2MD,5,300,42.452,-72.1681
MD,SC2,SC2MD,5,299,42.452,-72.1681
MD,SC2,SC2MD,5,299,42.452,-72.1681
MD,SC2,SC2MD,5,300,42.452,-72.1681
MD,SC2,SC2MD,5,299,42.452,-72.1681
MD,SC2,SC2MD,5,300,42.452,-72.1681
MD,SC2,SC2MD,5,299,42.452,-72.1681
MD,SC2,SC2MD,5,300,42.452,-72.1681
NA,NA,SC1TS,NA,210,NA,NA
NA,NA,WA3MD,NA,58,NA,NA
NA,NA,WA3TS,NA,49,NA,NA
NA,NA,WA3MD,NA,52,NA,NA
NA,NA,NSFTS,NA,175,NA,NA
NA,NA,NSFMD,NA,168,NA,NA
NA,NA,SC2TS,NA,288,NA,NA
NA,NA,SC1MD,NA,52,NA,NA
NA,NA,WA2MD,NA,12,NA,NA
